id,canal,categoria,produto,sentimento,urgencia,resumo,nivel_risco,necessita_escalacao_imediata,bloqueado_seguranca,motivo_bloqueio
REC-2026-00233,Ouvidoria,Cobrança Indevida,Empréstimo,Crítico,Crítica,"Cliente relata cobrança indevida de parcela já quitada em janeiro, com valor de R$ 487,32. Histórico de pagamentos em dia não foi reconhecido pelo sistema. Cliente já registrou reclamação no Banco Central e ameaça acionamento do Procon.",Crítico,True,False,
REC-2026-00169,Ouvidoria,Fraude/Segurança,Investimentos,Crítico,Crítica,"Cliente faz ameaças de ataque ao sistema do banco, exposição de dados de clientes e violência física contra agência. Menciona negativação indevida. Situação caracteriza risco imediato à segurança, vulnerabilidade emocional extrema e necessidade de envolvimento de autoridades e Banco Central.",Crítico,True,False,
REC-2026-00182,Redes Sociais,Cobrança Indevida,Não Identificado,Crítico,Crítica,"Cliente relata cobrança indevida de R$ 1.247,89 em fatura de fevereiro de 2026 por serviço não contratado. Já realizou três tentativas de resolução sem sucesso e protocolou reclamação junto ao Banco Central e Procon, com ameaça de ações judiciais e divulgação em mídia.",Crítico,True,False,
REC-2026-00451,SAC,Cancelamento,Investimentos,Negativo,Média,Cliente solicita cancelamento de aplicação em fundo multimercado devido a rentabilidade insuficiente e altas taxas administrativas. Relata indisponibilidade da opção no aplicativo e prazos de processamento elevados (30 dias úteis). Requer processamento conforme regulamentação e depósito dos valores em conta corrente vinculada.,Médio,False,False,
REC-2026-00352,Redes Sociais,Atendimento,Não Identificado,Crítico,Crítica,"Cliente relata falta de retorno após múltiplas tentativas de contato (3 visitas à agência, 5 chamadas SAC) ao longo de mais de 2 meses, sem resolução de promessa feita na abertura de conta. Apresenta vulnerabilidade emocional e dependência financeira da situação.",Crítico,True,False,
REC-2026-00153,Ouvidoria,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,"Cliente identifica transação não autorizada no valor de R$ 2.347,90 em estabelecimento localizado em São Paulo, incompatível com sua localização em Recife. Solicita análise urgente e estorno, com menção a possível escalação ao Banco Central caso não haja resposta em cinco dias úteis.",Crítico,True,False,
REC-2026-00615,Redes Sociais,Cobrança Indevida,Cartão de Crédito,Crítico,Alta,"Cliente relata cobrança duplicada de anuidade em cartão de crédito. Protocolo foi gerado, mas estorno não foi processado dentro do prazo prometido (7 dias úteis). Cliente experienciou falha adicional em atendimento (chamada desconectada após 40 minutos de espera). Situação agravada por vencimento de fatura próximo.",Alto,True,False,
REC-2026-00188,Ouvidoria,Cobrança Indevida,Seguros,Crítico,Crítica,"Cliente relata cobrança superior ao valor contratado em seguro residencial há cinco meses, com aumento de R$ 47,00 mensais sem justificativa. Três tentativas de contato não foram respondidas. Cliente apresenta vulnerabilidade emocional extrema: mora em área de risco, teme cancelar por falta de cobertura e relata impacto no sono e bem-estar.",Crítico,True,False,
REC-2026-00348,Redes Sociais,Produto/Serviço,Investimentos,Crítico,Crítica,"Cliente relata aplicação de investimentos travada há 15 dias sem possibilidade de resgate, mesmo com débito automático de taxas. Após múltiplas tentativas de contato sem resposta satisfatória, cliente já protocolou reclamação no Banco Central e ameaça escalação para Procon e imprensa.",Crítico,True,False,
REC-2026-00245,SAC,Fraude/Segurança,Investimentos,Crítico,Crítica,"Acesso não autorizado à conta de investimentos com resgate de R$ 47.350,00 em fundo de renda fixa. Cliente não reconhece a operação, o dispositivo utilizado ou compartilhou credenciais. Ameaça de escalação para Banco Central, Procon e imprensa; BO já registrado.",Crítico,True,False,
REC-2026-00207,Redes Sociais,Fraude/Segurança,Não Identificado,Crítico,Crítica,"Tentativa de acesso a dados pessoais não mascarados (nome completo, CPF, conta) de múltiplos clientes, sob justificativa de apresentação ao board. Comportamento suspeito que viola políticas LGPD e conformidade. Requer verificação imediata de credenciais e bloqueio de acesso.",Crítico,True,False,
REC-2026-00202,Redes Sociais,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,"Tentativa de obtenção não autorizada de dados pessoais e informações confidenciais de reclamações via redes sociais. Potencial violação de LGPD e política de proteção de dados da instituição, com intenção declarada de uso indevido para scoring de crédito.",Crítico,True,False,
REC-2026-00586,Redes Sociais,Produto/Serviço,Empréstimo,Crítico,Crítica,"Cliente relata discrepância entre taxa de juros simulada (1,9% a.m.) e taxa final contratada (2,8% a.m.) em empréstimo contratado via app. Alega propaganda enganosa e impacto no orçamento mensal. Menciona intenção de recorrer ao Procon em caso de não resolução.",Crítico,True,False,
REC-2026-00236,SAC,Fraude/Segurança,Investimentos,Crítico,Crítica,"Cliente relata acesso não autorizado à conta de investimentos com resgate indevido de R$ 12.340,00 em CDB. Suspeita de comprometimento de segurança com evidência de vulnerabilidade emocional e financeira extrema. Requer investigação imediata e bloqueio de transações suspeitas.",Crítico,True,False,
REC-2026-00530,Redes Sociais,Fraude/Segurança,Empréstimo,Crítico,Crítica,"Cliente relata contratação não autorizada de empréstimo no valor de R$ 12.000,00 com descontos mensais em folha de pagamento. Suspeita acesso fraudulento à conta e ameaça escalação para Banco Central e boletim de ocorrência. Sem retorno há duas semanas após contato com agência.",Crítico,True,False,
REC-2026-00302,SAC,Fraude/Segurança,Cartão de Crédito,Negativo,Alta,"Cliente identifica transação não reconhecida de R$ 127,50 em estabelecimento desconhecido na fatura de fevereiro. Suspeita de fraude, bloqueou o cartão preventivamente e solicita investigação e estorno do valor.",Alto,True,False,
REC-2026-00540,SAC,Outros,Conta Corrente,Neutro,Baixa,Cliente solicita tradução de documentação de sistema para inglês e espanhol para avaliação em contexto internacional. Não se trata de uma reclamação sobre produto ou serviço financeiro.,Crítico,True,False,
REC-2026-00515,SAC,Cancelamento,Não Identificado,Crítico,Crítica,"Cliente solicita cancelamento imediato de serviços vinculados à sua conta, com histórico de três tentativas desde janeiro sem resolução. Ameaça escalar para Banco Central e órgãos de defesa do consumidor. Exige resposta formal em 48 horas e investigação de possíveis cobranças indevidas posteriores à primeira solicitação.",Crítico,True,False,
REC-2026-00397,SAC,Cobrança Indevida,Conta Corrente,Negativo,Média,"Cliente questiona cobrança de tarifa de manutenção de conta (R$ 32,90) em fevereiro, alegando não ter solicitado o serviço e que não faz parte do pacote contratado. Solicita estorno do valor e revisão do pacote de serviços vinculado para evitar cobranças futuras.",Médio,False,False,
REC-2026-00544,Banco Central,Atendimento,Não Identificado,Crítico,Crítica,"Cliente relata falha no atendimento presencial em agência, com sistema indisponível após longa espera, impossibilitando resolução de pendência cadastral. Situação agravada por prazo judicial para apresentação de documentação e canais alternativos (app e telefone) também indisponíveis. Cliente menciona escalação potencial para Banco Central e Procon.",Crítico,True,False,
REC-2026-00571,Ouvidoria,Cobrança Indevida,Empréstimo,Crítico,Crítica,"Cliente relata discrepância entre taxa de juros contratada (1,8% ao mês) e a cobrada no boleto (2,9% ao mês). Tentativas de suporte via chat e WhatsApp resultaram em respostas automatizadas sem resolução. Cliente menciona possibilidade de recorrer ao Procon e relata vulnerabilidade financeira.",Crítico,True,False,
REC-2026-00289,SAC,Cobrança Indevida,Investimentos,Crítico,Crítica,"Cliente relata cobranças indevidas de taxa de c******a em CDB não constantes no contrato original, totalizando R$ 1.247,33, sem autorização prévia. Múltiplas tentativas de solução administrativa foram infrutíferas. Cliente já protocolou reclamação no Banco Central e Procon, com ameaça de ação judicial em dez dias.",Crítico,True,False,
REC-2026-00469,SAC,Fraude/Segurança,Empréstimo,Crítico,Crítica,"Reclamação de contratação de empréstimo no valor de R$ 15.000 sem autorização do cliente. Cliente alega desconhecimento total, contrato com assinatura falsificada, descontos mensais indevidos em conta e impacto severo na saúde emocional e profissional. Boletim de ocorrência já registrado.",Crítico,True,False,
REC-2026-00433,Redes Sociais,Atendimento,Não Identificado,Crítico,Crítica,"Cliente relata falha sistemática no atendimento desde segunda-feira, com timeout em chamada telefônica (40+ minutos), chat robô ineficaz e ausência de resposta em redes sociais. Ameaça escalação para Procon e Banco Central caso não resolução na semana.",Crítico,True,False,
REC-2026-00583,Redes Sociais,Produto/Serviço,Empréstimo,Negativo,Alta,"Cliente relata divergência entre valores de parcelas debitadas e contrato de empréstimo pessoal, alegando que taxa de juros aplicada é superior à acordada. Solicita revisão detalhada das condições contratuais e demonstrativo com evolução do saldo devedor.",Alto,False,False,
REC-2026-00612,Banco Central,Produto/Serviço,Investimentos,Crítico,Crítica,Cliente relata desaparecimento de saldo em aplicação de fundos de investimento há três meses sem visualização de movimentações. Atendimentos sucessivos com informações inconsistentes e ausência de resolução. Ameaça escalação ao Banco Central e menção a vulnerabilidade financeira extrema.,Crítico,True,False,
REC-2026-00374,Banco Central,Cobrança Indevida,Seguros,Crítico,Crítica,"Cliente relata cobrança indevida de seguro residencial no valor de R$ 3.847,00 que nega ter contratado. Já abriu reclamações no Procon e Banco Central. Apresenta vulnerabilidade emocional extrema, ameaça ação judicial e escalação para mídia.",Crítico,True,False,
REC-2026-00360,Banco Central,Cobrança Indevida,Conta Corrente,Crítico,Crítica,"Cliente relata cobranças de tarifas não autorizadas na conta corrente (aproximadamente R$ 400/mês), incluindo taxas de manutenção, cadastro e pacote de serviços. Já contatou Procon, registrou denúncia e ameaça escalação para Banco Central e via judicial.",Crítico,True,False,
REC-2026-00442,Ouvidoria,Atendimento,Não Identificado,Crítico,Alta,"Cliente relata experiência negativa de atendimento com múltiplas transferências entre setores (chat, telefone, agência, app) sem resolução do problema. Demonstra frustração extrema após sete ligações e perda significativa de tempo sem resultado efetivo.",Alto,True,False,
REC-2026-00536,SAC,Cobrança Indevida,Conta Corrente,Crítico,Crítica,"Cliente relata insatisfação extrema com juros, apresenta sinais de vulnerabilidade emocional grave e faz ameaça explícita de violência contra agência e funcionários. Risco imediato à segurança física de colaboradores e cliente. Escalação urgente para Compliance, Prevenção a Fraudes e comunicação com autoridades.",Crítico,True,False,
REC-2026-00573,SAC,Cobrança Indevida,Empréstimo,Crítico,Crítica,"Cliente relata cobrança indevida de parcela já quitada há dois meses, com comprovante enviado repetidamente sem retorno. Ameaça de negativação iminent no SPC e menção explícita a acionamento junto ao Procon e Banco Central. Impacto financeiro crítico em operação de financiamento em andamento.",Crítico,True,False,
